commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,commit_time,fix,isBug,bug_id
49de839637b9702364983d6ed47b4a3cee696ea5,1,0,0,6,3.131439043,4,0.077594123,0.021579431,0.047337278,757,2.531060308,16,1,1311722204,0,0,
21aec1461831ccdbdeb4808e2183a6f72807b7b7,1,0,0,4,0.771377315,1,0,0.007575758,0.00591716,132,0,8,1,1311788851,0,0,
35eb3056067a42eda60119773bdd12014fb77ffa,1,0,0,5,15.95195602,4,0.008880995,0.008880995,0.023668639,279,1.921928095,11,1,1311790238,0,0,
a8098239d9851435297b38a40c9f6b8f5ecfccac,1,0,0,6,12.84549292,8,0.062896711,0.024523947,0.100591716,585,2.9350323,29,2,1311963925,0,0,
061d3016dea9db86b9c79136acc8fcfb3a0b20b1,1,0,0,6,0,2,0.041289291,0.081513053,0.112426036,579,2.890077005,29,2,1311812003,0,0,
597e95bc5cb57576e474ee251d1f473f71ba1147,1,0,0,1,0,0,0.98714653,0,0.011695906,543,0.88694561,13,1,1311812812,0,0,
c3f5ce4a9c0ec099fd53a375cd96e7a35ba34e2b,1,0,0,1,0.083854167,1,0.262237762,0.168997669,0.011695906,621,0.08612162,13,1,1311820057,0,0,
8c0047dcc3f0bd4f8d4439e970ed5f9feda923b6,1,0,0,3,1.746805556,1,0.033333333,0.026666667,0.005847953,150,0,7,1,1311873128,1,0,
d52b87520e455d7e6302e9f40d216f45c50c7250,1,0,0,6,5.951631944,1,0,0.009615385,0.005847953,104,0,1,1,1311885440,0,0,
dee6a9c4e9864c119aa9c5eb701c3bd2e4c418e2,1,0,0,7,4.005983796,2,0.018292683,0.018292683,0.01754386,125,1.584962501,2,2,1311888743,0,0,
db56a94caa59a691a2635f91a4c2783879369747,1,0,0,1,0.797627315,1,0.116856256,0.004136505,0.011695906,725,0.449738087,13,1,1311888972,0,0,
4d2059a1cedab2dfe948bbe6cef00076233f92d4,1,0,0,6,0.495223765,2,0.075660243,0.09350464,0.01754386,700,0.321991987,13,1,1311906103,0,0,
12adf38621daece5299019a93581a65847cf1f86,1,0,0,6,1.696906318,2,0.062896711,0.024523947,0.099415205,585,2.9350323,29,2,1311964151,0,0,
06632c31f047f1a45504c75369022a5feac91192,1,0,0,6,21.98860069,4,0.455325593,0.010095911,0.148148148,304,3.994625588,12,1,1312331257,0,0,
f773a8ef72c1f944f50c6d3ac220bcaf8ec82413,1,0,0,6,0,4,0.026380671,0.276380671,0.257309942,579,4.483574635,31,2,1311968936,0,0,
