commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,fix,isBug,bug_id,commit_time
b5181c2aba7908bd7b8f994fa238977de812a68b,1,0,0,262,3.788287037,1,0.096345156,0.030114619,0.023183237,2575,4.77610374,92,5,0,0,,1453258363
ad75f190e0383932a5f4d95368cdcbc728190ed9,1,0,0,251,0.000381944,1,0.001577287,0,0.000445831,634,0,0,0,0,0,,1453260719
6ce984128fd92e42ae7018d6b27be753e7dfa30d,1,0,0,251,1.025648148,1,0.054211036,0.03678606,0.002674989,634,2.119521668,18,1,0,0,,1453305324
0b90a63d5ac7075524e9fabc7a49bda47b41b946,1,0,0,251,0.000590278,1,0.001574803,0,0.000445831,635,0,0,0,0,0,,1453305324
cb4cdf6910b9bc8bc9077d5ad0750707d14e5cb2,1,0,0,254,5.575763889,1,0.145617246,0.146227374,0.013374944,1246,4.154323572,87,4,0,0,,1453305324
f350f1ae9aaa44ea8f931c5e48eef5051d79770d,1,0,0,251,0.001979167,1,0.001572327,0,0.000445831,636,0,0,0,0,0,,1453305324
3d2796d2fbd7ae182d7414db985cf7de167fcd82,1,0,0,253,4.371886574,1,0.239546421,0.246279235,0.011591618,636,4.009978288,73,3,0,0,,1453305324
635488db5e0670f1e4348fab5e3fd7d3970c5e63,1,0,0,251,0.000798611,1,0.001569859,0,0.000445831,637,0,0,0,0,0,,1453305324
99189a6016d24aff485b9206323ad68988d32be1,1,0,0,271,0,2,0.125674649,0.042309674,0.091395453,45417,6.101925785,228,8,0,0,,1453305324
310128d9469f2151851d4e44710593b6ebcbac59,1,0,0,274,0,10,0.085646184,0.165588033,0.169415961,45417,7.836037456,456,10,0,0,,1453305324
ba70bf1cfe72aeabec104d8ea664f087b719a08c,1,582,1,278,0,6,0.10947694,0.272444995,0.270109689,44115,8.052306214,611,10,0,0,,1453305324
0dbdcf39bf411a4ee5abac5e740c07e8813ea025,2,0.000859107,3.5,2,31.89194444,1,0.991304348,0,0.000445633,115,0,7,1,0,0,,1453305324
7c3fec6502ab23855a0b31dbb93debe7e22e73ff,1,0,0,5,1.139143519,1,0.010050251,0.065326633,0.000445831,199,0,11,1,0,0,,1453305324
13ab1515c503ad3eefe10871b5972d4bce60fde6,1,0,0,58,0,2,0.062354463,0.025614489,0.004454343,2575,2.704289658,16,1,0,0,,1453305324
fd37de911ad73cf1a6f0d5500d0c1532a7ece209,1,0,0,266,0.00E+00,3,0.277693696,0.392805169,0.104770397,2575,7.160170968,342,7,0,0,,1453305325
b4847b76f0222344a51987fce1c8180616a4c279,1,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,,1453305325
b7374d2bb4cf49111936ec1cbd2a4f4f22661100,1,0,0,251,5.920023148,1,0.001567398,0,0.000445831,638,0,0,0,0,0,,1453305325
0d469c057405726c607af07dd9a3daac986fea22,1,0,0,253,42.30224868,2,0.22255489,0.231869594,0.012416851,638,4.044077564,81,4,0,0,,1453306862
2d68387c42634cc5badb770a7369fa7dd96f98d9,1,0,0,251,0.0003125,1,0.001564945,0,0.000443459,639,0,0,0,0,0,,1453308499
56532a014ab6530cc09ac031def87e68ddab6fed,1,0,0,44,42.56364149,4,0.204297627,0.014753047,0.004895416,987,3.032440334,37,3,0,0,,1453309141
8ff614f09d0d71c7a64925fde0d8ef771ea8081a,1,0,0,264,14.05190537,2,0.334893969,0.289406041,0.078830824,2575,7.163114439,316,7,0,0,,1453309222
9a7f362c7d0b76986e4590d5ec1dccb8f148e27f,1,0,0,251,0.002071759,1,0.003120125,0,0.00044287,641,0,0,0,0,0,,1453309293
0411ddd07808ea735358717eb37dd4d74cd5cc1c,1,0,0,251,0.117337963,1,0.004680187,0.004680187,0.00044287,641,0,0,0,0,0,,1453310735
3d7688ff42677c469e69400ae07bc51c26e39deb,1,0,0,251,0.059421296,1,0.004672897,0.003115265,0.00044287,642,0,0,0,0,0,,1453310808
09574884c57966936993f612776341a8d72376dd,28,0.001286394,0.537022136,4,245.5164931,1,0.19266055,0.137614679,0.00044287,109,0,9,1,0,0,,1453310887
7241dc99fb9fe1ed759be305a0772e2d2be7f5f7,3,582,0.142857143,95,9.064398148,1,0.017837235,0,0.000445633,897,0,1,1,0,0,,1453311278
464da009f4c5a49853147ffb188f9eea2669b3ba,4,0.000859107,24.5,2,8.622418981,1,0.26119403,0.119402985,0.000445633,134,0,7,1,0,0,,1453311445
2e8dcf34f51aad35e2d28a2c3a0c22cb49fc6927,1,0,0,273,0,9,0.049793028,0.118359495,0.119079239,45417,6.986617434,263,10,1,0,,1453318526
e38d1d7829cb290cf0dd22d3193db0f52974506a,1,0,0,251,6.526895255,3,0.021008403,0.035714286,0.001771479,642,0.998606771,24,1,0,0,,1453318566
